rowId,family,status,ordinaryOrMeta,bucket,likelyOwningTask,representativeAssetOrRule,notes,sourceRcid,sourceLookupId,geometryType,tableName,ruleId,reasons
boywtw|Point|Simplified|1356|31408,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT52,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31408,1356,Point,Simplified,s52_point_boywtw_simplified_rcid_31408,compiler_missing_point_asset:BOYLAT52;scene_harness_not_covered
boywtw|Point|Simplified|1357|31409,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31409,1357,Point,Simplified,s52_point_boywtw_simplified_rcid_31409,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1358|31410,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31410,1358,Point,Simplified,s52_point_boywtw_simplified_rcid_31410,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1359|31411,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31411,1359,Point,Simplified,s52_point_boywtw_simplified_rcid_31411,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1360|31412,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31412,1360,Point,Simplified,s52_point_boywtw_simplified_rcid_31412,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1361|31413,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31413,1361,Point,Simplified,s52_point_boywtw_simplified_rcid_31413,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1362|31414,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31414,1362,Point,Simplified,s52_point_boywtw_simplified_rcid_31414,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1363|31415,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31415,1363,Point,Simplified,s52_point_boywtw_simplified_rcid_31415,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1364|31416,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31416,1364,Point,Simplified,s52_point_boywtw_simplified_rcid_31416,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1365|31417,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31417,1365,Point,Simplified,s52_point_boywtw_simplified_rcid_31417,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1366|31418,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31418,1366,Point,Simplified,s52_point_boywtw_simplified_rcid_31418,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1367|31419,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31419,1367,Point,Simplified,s52_point_boywtw_simplified_rcid_31419,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1368|31420,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31420,1368,Point,Simplified,s52_point_boywtw_simplified_rcid_31420,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1369|31421,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31421,1369,Point,Simplified,s52_point_boywtw_simplified_rcid_31421,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1370|31422,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31422,1370,Point,Simplified,s52_point_boywtw_simplified_rcid_31422,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1371|31423,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31423,1371,Point,Simplified,s52_point_boywtw_simplified_rcid_31423,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1372|31424,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31424,1372,Point,Simplified,s52_point_boywtw_simplified_rcid_31424,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1373|31425,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31425,1373,Point,Simplified,s52_point_boywtw_simplified_rcid_31425,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1374|31426,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31426,1374,Point,Simplified,s52_point_boywtw_simplified_rcid_31426,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1375|31427,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT54,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31427,1375,Point,Simplified,s52_point_boywtw_simplified_rcid_31427,compiler_missing_point_asset:BOYLAT54;scene_harness_not_covered
boywtw|Point|Simplified|1376|31428,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT54,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31428,1376,Point,Simplified,s52_point_boywtw_simplified_rcid_31428,compiler_missing_point_asset:BOYLAT54;scene_harness_not_covered
boywtw|Point|Simplified|1377|31429,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31429,1377,Point,Simplified,s52_point_boywtw_simplified_rcid_31429,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1378|31430,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31430,1378,Point,Simplified,s52_point_boywtw_simplified_rcid_31430,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1379|31431,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31431,1379,Point,Simplified,s52_point_boywtw_simplified_rcid_31431,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1380|31432,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT56,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31432,1380,Point,Simplified,s52_point_boywtw_simplified_rcid_31432,compiler_missing_point_asset:BOYLAT56;scene_harness_not_covered
boywtw|Point|Simplified|1381|31433,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31433,1381,Point,Simplified,s52_point_boywtw_simplified_rcid_31433,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1382|31434,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYLAT55,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31434,1382,Point,Simplified,s52_point_boywtw_simplified_rcid_31434,compiler_missing_point_asset:BOYLAT55;scene_harness_not_covered
boywtw|Point|Simplified|1383|31435,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYSPP50,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31435,1383,Point,Simplified,s52_point_boywtw_simplified_rcid_31435,compiler_missing_point_asset:BOYSPP50;scene_harness_not_covered
boywtw|Point|Simplified|1384|31436,BOYWTW,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYLAT50,only remaining degraded reason is missing repository-owned harness/reference evidence,31436,1384,Point,Simplified,s52_point_boywtw_simplified_rcid_31436,scene_harness_not_covered
boywtw|Point|Simplified|1385|31437,BOYWTW,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYLAT51,only remaining degraded reason is missing repository-owned harness/reference evidence,31437,1385,Point,Simplified,s52_point_boywtw_simplified_rcid_31437,scene_harness_not_covered
boywtw|Point|Simplified|1386|31438,BOYWTW,partial,ordinary_s57,supplemental_upstream_candidate,106-s52-upstream-supplemental-opencpn-assets,BOYSPP50,missing asset is not defined in the pinned snapshot and is a task-106 supplemental-upstream candidate,31438,1386,Point,Simplified,s52_point_boywtw_simplified_rcid_31438,compiler_missing_point_asset:BOYSPP50;scene_harness_not_covered
boywtw|Point|Simplified|1387|31439,BOYWTW,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BOYDEF03,only remaining degraded reason is missing repository-owned harness/reference evidence,31439,1387,Point,Simplified,s52_point_boywtw_simplified_rcid_31439,scene_harness_not_covered
bridge|Area|Plain|246|32281,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_4_CHGRD,only remaining degraded reason is missing repository-owned harness/reference evidence,32281,246,Area,Plain,s52_area_bridge_plain_rcid_32281,scene_harness_not_covered
bridge|Area|Symbolized|587|32622,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32622,587,Area,Symbolized,s52_area_bridge_symbolized_rcid_32622,scene_harness_not_covered
bridge|Area|Symbolized|588|32623,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32623,588,Area,Symbolized,s52_area_bridge_symbolized_rcid_32623,scene_harness_not_covered
bridge|Area|Symbolized|589|32624,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32624,589,Area,Symbolized,s52_area_bridge_symbolized_rcid_32624,scene_harness_not_covered
bridge|Area|Symbolized|590|32625,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32625,590,Area,Symbolized,s52_area_bridge_symbolized_rcid_32625,scene_harness_not_covered
bridge|Area|Symbolized|591|32626,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32626,591,Area,Symbolized,s52_area_bridge_symbolized_rcid_32626,scene_harness_not_covered
bridge|Area|Symbolized|592|32627,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,32627,592,Area,Symbolized,s52_area_bridge_symbolized_rcid_32627,scene_harness_not_covered
bridge|Area|Symbolized|593|32628,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,LS_SOLD_4_CHGRD,only remaining degraded reason is missing repository-owned harness/reference evidence,32628,593,Area,Symbolized,s52_area_bridge_symbolized_rcid_32628,scene_harness_not_covered
bridge|Line|Lines|853|31929,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,31929,853,Line,Lines,s52_line_bridge_lines_rcid_31929,scene_harness_not_covered
bridge|Line|Lines|854|31930,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,31930,854,Line,Lines,s52_line_bridge_lines_rcid_31930,scene_harness_not_covered
bridge|Line|Lines|855|31931,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,31931,855,Line,Lines,s52_line_bridge_lines_rcid_31931,scene_harness_not_covered
bridge|Line|Lines|856|31932,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,31932,856,Line,Lines,s52_line_bridge_lines_rcid_31932,scene_harness_not_covered
bridge|Line|Lines|857|31933,BRIDGE,partial,ordinary_s57,harness_only_partial,109-s52-harness-and-standalone-proof,BRIDGE01,only remaining degraded reason is missing repository-owned harness/reference evidence,31933,857,Line,Lines,s52_line_bridge_lines_rcid_31933,scene_harness_not_covered
